69,6,116,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
472,6,205,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
474,6,122,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
751,6,865,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
1813,6,837,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
3592,6,10,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
3822,6,6141,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
3823,6,6143,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4042,6,6131,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4224,6,168,0,128,0.000000,0.000000,1,0,2,0,0,0.000000,0,0.000000,
4225,6,7300,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4226,6,7301,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4241,6,7302,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4242,6,7320,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4243,6,7322,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4669,6,8406,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4670,6,8407,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4671,6,8408,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4678,6,8427,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4705,6,8461,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4707,6,120,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
4716,6,8492,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5439,6,10159,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5440,6,10160,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5441,6,10161,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5448,6,8462,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5449,6,10177,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5450,6,10179,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5451,6,10180,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5452,6,10181,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5453,6,10185,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5454,6,10186,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5455,6,10187,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5471,6,10219,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5472,6,10220,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5476,6,10230,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
5995,6,11426,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6356,6,11958,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6742,6,12472,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6743,6,11070,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6744,6,12473,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6746,6,11165,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6747,6,12475,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6751,6,12484,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6752,6,11185,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6753,6,12487,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6754,6,12488,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6755,6,12485,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6756,6,12486,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
6757,6,11190,0,128,0.000000,0.000000,1,0,0,0,0,0.000000,0,0.000000,
