1,0,-8888.980469,-0.540000,94.389999,"Northshire Abbey",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,308,0,
2,0,-8840.559570,489.700012,109.610001,"Stormwind, Elwynn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
3,0,16391.810547,16341.209961,69.440002,"Programmer Isle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,308,0,
4,0,-10629.290039,1036.949951,34.020000,"Sentinel Hill, Westfall",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
5,0,-9429.099609,-2231.399902,68.650002,"Lakeshire, Redridge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
6,0,-4821.779785,-1155.439941,502.209991,"Ironforge, Dun Morogh",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
7,0,-3792.260010,-783.289978,9.060000,"Menethil Harbor, Wetlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
8,0,-5421.910156,-2930.010010,347.250000,"Thelsamar, Loch Modan",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
9,0,-14271.769531,299.869995,31.090000,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,541,0,
10,0,478.859985,1536.589966,131.320007,"The Sepulcher, Silverpine Forest",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,3574,0,
11,0,1568.619995,267.970001,-43.099998,"Undercity, Tirisfal",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,3574,0,
12,0,-10515.459961,-1261.650024,41.340000,"Darkshire, Duskwood",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
13,0,-0.060000,-859.909973,58.830002,"Tarren Mill, Hillsbrad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,3574,0,
14,0,-711.479980,-515.479980,26.110001,"Southshore, Hillsbrad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
15,0,2253.399902,-5344.899902,83.379997,"Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,541,0,
16,0,-1240.530029,-2515.110107,22.160000,"Refuge Pointe, Arathi",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
17,0,-916.289978,-3496.889893,70.449997,"Hammerfall, Arathi",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,2224,0,
18,0,-14444.290039,509.619995,26.200001,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,2224,0,
19,0,-14473.049805,464.149994,36.430000,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,541,
20,0,-12414.179688,146.289993,3.280000,"Grom'gol, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,2224,0,
21,0,-6633.990234,-2180.050049,244.139999,"Kargath, Badlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,2224,0,
22,1,-1197.209961,29.709999,176.949997,"Thunder Bluff, Mulgore",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,2224,0,
