1,1,"Cat Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,632,1,1534,1000,892,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
2,2,"Tree of Life Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,81,4,0,0,864,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
3,0,"Travel Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,88,1,0,0,918,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
4,0,"Aquatic Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,88,1,0,0,2428,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
5,3,"Bear Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,600,1,496,2500,2281,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
6,0,"Ambient",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,0,0,0,328,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
7,0,"Ghoul",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,1496,6,0,0,25527,0.000000,0.000000,0.000000,6603,47468,47481,47480,47482,47483,47484,47496,
8,3,"Dire Bear Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,600,1,496,2500,2281,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
9,0,"Steve's Ghoul",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,128,-1,0,0,24994,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
10,0,"Tharon'ja Skeleton",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,10,6,0,0,9784,0.000000,0.000000,0.000000,50799,49613,49609,49617,0,0,0,0,
11,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
12,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
13,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
14,0,"Creature - Bear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,1,0,0,2281,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
15,0,"Creature - Cat",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,1,0,0,892,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
16,0,"Ghost Wolf",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,88,1,0,0,4613,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
17,1,"Battle Stance",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,7,-1,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
18,2,"Defensive Stance",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,7,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
19,3,"Berserker Stance",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,7,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
20,0,"Test",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,0,-1,0,0,0,0.000000,0.000000,0.000000,6603,20577,0,0,0,0,0,0,
21,0,"Zombie",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,3094,6,0,0,1065,0.000000,0.000000,0.000000,43949,51230,44426,0,0,0,0,0,
22,0,"Demon Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712158,1240,3,0,0,25277,0.000000,0.000000,0.000000,50587,48687,50589,50581,50577,50582,0,0,
23,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
24,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
25,0,"Undead",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712158,204,6,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
26,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712188,0,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
27,0,"Flight Form, Epic",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,8,1,0,0,21243,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
28,1,"Shadowform",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,9,-1,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
29,0,"Flight Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,8,1,0,0,20857,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
30,1,"Stealth",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,1,0,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
31,4,"Moonkin Form",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,577,-1,0,0,15374,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
32,0,"Spirit of Redemption",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712190,256,-1,0,0,16031,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,
