74,33,11,3537,140,0,0,0,0,"Complete 140 quests in Boren Tundra.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
1237,159,1,529,1,0,0,3,529,"Win in 6 minutes",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
75,34,11,495,110,0,0,0,0,"Complete 110 quests in Howling Fjord.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
76,35,11,65,125,0,0,0,0,"Complete 125 quests in Dragonblight.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
78,37,11,394,80,0,0,0,0,"Complete 80 quests in Grizzly Hills.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,1,1,
80,39,11,3711,100,0,0,0,0,"Complete 100 Scholozar Basin quests.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711748,1,1,
81,40,11,210,100,0,0,0,0,"Complete 100 Icecrown Glacier quests.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711748,1,1,
101,52,1,566,0,0,0,0,0,"Eye of the Storm Wins: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,0,1,
104,53,15,30,0,0,0,0,0,"Alterac Valley Played: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711918,0,1,
211,479,0,26529,1,0,0,0,0,"Meathook",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1114112,0,1,
209,488,0,26693,1,0,0,0,0,"Skadi the Ruthless",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1114112,0,1,
111,60,17,0,0,0,0,0,0,"Total Deaths: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711918,0,1,
110,59,16,0,0,0,0,0,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711680,0,1,
108,57,16,0,0,0,0,0,0,"Deaths in Alterac Valley: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,0,1,
107,56,16,0,0,0,0,0,0,"Deaths in Warsong Gulch: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,0,1,
105,54,15,566,0,0,0,0,0,"Eye of the Storm Played: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,0,1,
103,50,15,489,0,0,0,0,0,"Warsong Gulch Played: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711918,0,1,
306,397,37,0,1,0,0,0,0,"1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
236,508,9,0,1500,0,0,0,0,"Complete 1500 quests",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
231,504,9,0,100,0,0,0,0,"Complete 100 quests.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
230,503,9,0,50,0,0,0,0,"Complete 50 quests.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,1,1,
226,230,8,1167,0,0,0,0,0,"Master of Alterac Valley",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
225,219,1,30,100,0,0,0,0,"Complete 100 victories in Alterac Valley.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
224,218,1,30,1,0,0,0,0,"Win Alterac Valley.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
222,208,1,566,1,0,0,0,0,"Win Eye of the Storm.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
221,167,1,489,100,0,0,0,0,"Complete 100 victories in Warsong Gulch.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
39,11,5,0,60,0,0,0,0,"Reach level 60. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
38,10,5,0,50,0,0,0,0,"Reach level 50. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
37,9,5,0,40,0,0,0,0,"Reach level 40. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
34,6,5,0,10,0,0,0,0,"Reach level 10. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
36,8,5,0,30,0,0,0,0,"Reach level 30. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
35,7,5,0,20,0,0,0,0,"Reach level 20. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
1158,777,43,941,0,0,0,0,0,"Deadman's Crossing",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712014,0,1,
307,398,37,0,100,0,0,0,0,"Win 100 ranked arena matches",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
2004,938,27,12614,1,0,0,0,0,"Post-partum Aggression",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711744,2,1,
2035,949,46,1073,42000,0,0,0,0,"The Kalu'ak exalted",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
992,762,46,76,42000,0,0,0,0,"Exalted Orgrimmar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
988,712,46,889,42000,0,0,0,0,"Exalted with Warsong Outriders",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,2,1,
987,711,46,509,42000,0,0,0,0,"Exalted with The League of Arathor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,2,1,
986,710,46,510,42000,0,0,0,0,"Exalted with The Defilers",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,2,1,
984,519,47,0,25,0,0,0,0,"25 reputations to exalted",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
980,521,47,0,15,0,0,0,0,"15 reputations to exalted",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
979,524,47,0,10,0,0,0,0,"10 reputations to exalted",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
143,104,1,0,1,0,0,0,0,"Circle of Blood victories",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,0,1,
135,101,15,0,0,0,0,0,0,"Ring of Trials matches",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
134,99,1,0,0,0,0,0,0,"Ruins of Lordaeron matches",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
142,102,1,0,0,0,0,0,0,"Runis of Lordaeron victories",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
281,489,0,23953,1,0,0,0,0,"Prince Keleseth",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1114112,0,1,
287,548,24,0,1,0,0,0,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711757,0,1,
106,55,15,529,0,0,0,0,0,"Arathi Basin Played: [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711918,0,1,
41,13,5,0,80,0,0,0,0,"Reach level 80. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
40,12,5,0,70,0,0,0,0,"Reach level 70. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,2,1,
309,430,36,33809,1,0,0,0,0,"Amani War Bear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712046,2,1,
308,158,30,122,50,0,0,0,0,"Take 50 flags in Arathi Basin",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,1,1,
164,281,7,171,0,0,0,0,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711757,0,1,
162,197,13,0,0,0,0,0,0,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711757,0,1,
177,166,1,489,1,0,0,0,0,"Win Warsong Gulch",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
150,115,26,5,0,0,0,0,0,"Deaths from fire and lava",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
148,113,26,0,0,0,0,0,0,"Deaths from fatigue",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
147,112,26,1,0,0,0,0,0,"Deaths from drowning",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711758,0,1,
140,105,1,489,0,0,0,0,0,"Warsong Gulch Victories",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,0,1,
2037,951,46,1105,42000,0,0,0,0,"The Oracles exalted",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711788,2,1,
123,73,30,122,3,3,529,3,529,"Assault 3 bases in a single Arathi Basin battle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
94,46,8,42,1,0,0,0,0,"Explore Azeroth. [PH]",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711886,0,1,
1185,780,43,364,0,0,0,0,0,"Lakeshire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712014,0,1,
1176,779,43,318,0,0,0,0,0,"The Loch",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712046,0,1,
332,400,39,2,1750,0,0,0,0,"1750 rating",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
331,406,39,5,1550,0,0,0,0,"1550 rating",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
330,402,39,3,1550,0,0,0,0,"1550 rating",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16711790,2,1,
318,429,36,17182,1,0,0,0,0,"Sulfuras, Hand of Ragnaros",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712014,2,1,
525,629,0,11520,1,0,0,0,0,"Taragaman the Hungerer",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16712046,2,1,
