7,2.000000,0.000000,2.000000,
8,5.000000,0.000000,5.000000,
9,20.000000,0.000000,20.000000,
10,30.000000,0.000000,30.000000,
11,45.000000,0.000000,45.000000,
12,100.000000,0.000000,100.000000,
13,10.000000,0.000000,10.000000,
14,8.000000,0.000000,8.000000,
15,3.000000,0.000000,3.000000,
16,1.000000,0.000000,1.000000,
17,13.000000,0.000000,13.000000,
18,15.000000,0.000000,15.000000,
19,18.000000,0.000000,18.000000,
20,25.000000,0.000000,25.000000,
21,35.000000,0.000000,35.000000,
22,200.000000,0.000000,200.000000,
23,40.000000,0.000000,40.000000,
24,65.000000,0.000000,65.000000,
25,70.000000,0.000000,70.000000,
26,4.000000,0.000000,4.000000,
27,50.000000,0.000000,50.000000,
28,50000.000000,0.000000,50000.000000,
29,6.000000,0.000000,6.000000,
30,500.000000,0.000000,500.000000,
31,80.000000,0.000000,80.000000,
32,12.000000,0.000000,12.000000,
33,99.000000,0.000000,99.000000,
35,55.000000,0.000000,55.000000,
36,0.000000,0.000000,0.000000,
37,7.000000,0.000000,7.000000,
38,21.000000,0.000000,21.000000,
39,34.000000,0.000000,34.000000,
40,9.000000,0.000000,9.000000,
41,150.000000,0.000000,150.000000,
42,11.000000,0.000000,11.000000,
43,16.000000,0.000000,16.000000,
44,0.500000,0.000000,0.500000,
45,10.000000,0.000000,10.000000,
46,5.000000,0.000000,10.000000,
47,15.000000,0.000000,15.000000,
48,60.000000,0.000000,60.000000,
49,90.000000,0.000000,90.000000,
50,15.000000,0.000000,15.000000,
51,60.000000,0.000000,60.000000,
